AppName,RelPath,File,SourceCategory,SourceKind,Line,Func,QueryHash,ObjectName,DbName,SchemaName,BaseName,IsCrossDb,IsLinkedServer,Role,DmlKind,IsWrite,IsObjectNameDynamic,IsPseudoObject,PseudoKind
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1867,subTRSPopulateKuponUpload,e416e48c3cf315f393516f4a1728312b5b942f30,dbo.TRSPopulateKuponUpload,,dbo,TRSPopulateKuponUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1887,subTRSProcessKuponUpload,7e4783d6f38ce424d1c8f706cf697edf9e6d9b3c,dbo.TRSProcessKuponUpload,,dbo,TRSProcessKuponUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1898,subTRSPopulateKuponUploadAuthorization,e6b77a356d0df56a9e9c0827397adde6fe04d28b,dbo.TRSPopulateKuponUploadAuthorization,,dbo,TRSPopulateKuponUploadAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,190,subTRSPopulateSecurityMasterAuthorization,1a6a3ffe86b449173004919433db4c0daa3c7873,dbo.TRSPopulateSecurityMasterAuthorization,,dbo,TRSPopulateSecurityMasterAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1911,subTRSProcessKuponUploadAuthorization,9e8bbe326e2f9738eed6d761e1463a5352e2b8d2,dbo.TRSProcessKuponUploadAuthorization,,dbo,TRSProcessKuponUploadAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1926,subTRSValidateMatchingKuponBeforeProcess,78c674ff53afac4edc6202579e47296d5aecb6d0,dbo.TRSValidateProcessKuponUpload,,dbo,TRSValidateProcessKuponUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1943,subTRSGenerateDataMatchingKuponForFileExcel,21700f0d13042bbf2af52e2ced49656dcb5f2903,dbo.TRSGenerateDataMatchingKuponForFileExcel,,dbo,TRSGenerateDataMatchingKuponForFileExcel,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1956,getParamaterTR,7cf568b656b5c59bc8f87c564851d43d9dd57cc3,dbo.trs_getParameterTR,,dbo,trs_getParameterTR,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1972,TRSUpdateBlockSequence,decdd21341ba1300edd64d926846861d8fdfb16d,dbo.TRSUpdateBlockSequence,,dbo,TRSUpdateBlockSequence,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1989,subTRSValidateCutOffTimeTransaction,8afd9e830921816c2a2607c72acd7e492e17c784,dbo.trs_ValidateCutOffTimeTransaction,,dbo,trs_ValidateCutOffTimeTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2008,subTRSPopulateSetlementTransaksiBankBeli,f388fd932474c8da0ab49e49cc666fc042ff4733,dbo.TRSProrateTrxTaxAmesty,,dbo,TRSProrateTrxTaxAmesty,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,201,subTRSGetMenuSettings,c45bca8688cc46fb74995dd16e2cf27b6a87833f,dbo.TRSGetMenuSettings,,dbo,TRSGetMenuSettings,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2020,subTRSPopulateSettlementKupon,e6a397fbe89be9c7b2c311e973cd8b475fcd08db,dbo.TRSPopulateSettlementKupon,,dbo,TRSPopulateSettlementKupon,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2033,subTRSProcessSettlementKupon,c317666ca6405d389f2cd9c45d8f4f8a0ccd83aa,dbo.TRSProcessSettlementKupon,,dbo,TRSProcessSettlementKupon,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2039,subTRSPopulateApprovalReleaseBookbld,e8b389b85cf03eb2b4bd2091b5ec66a0755697b5,dbo.TRSPopulateApproveReleaseBookbld,,dbo,TRSPopulateApproveReleaseBookbld,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2055,subTRSApproveReleaseBookbld,272e68e3d249190571a08182e97d607029f25314,dbo.TRSApproveBookbld,,dbo,TRSApproveBookbld,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2061,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2077,subTRSUpdateBlokirSwitchingTransaction,e1991d0f8541f0978f40c103051bf6a5034c096d,dbo.TRSUpdateBlokirSwitchingTransaction,,dbo,TRSUpdateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2097,subTRSUpdateBlokirMateraiFee,f5935047fa3d8276f5bc2e66ef5036a19425e22c,dbo.TRSUpdateBlokirMateraiFee,,dbo,TRSUpdateBlokirMateraiFee,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2107,DeleteTransactionMateraiFee,f03ee7f482759b0d4b37e402c0ea302b8c50a92c,dbo.TRSDeleteProcessInputMateraiFee,,dbo,TRSDeleteProcessInputMateraiFee,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,212,subTRSGetBankCustody,a577bebd20261250fd2f3b85fed766dbb6d41e4b,dbo.TRSGetBankCustody,,dbo,TRSGetBankCustody,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2121,subTRSPopulateAlamatKorespondensi,c6f59485a0996bc5b3f95feff99ddf1f55047543,dbo.trs_PopulateAlamatNasabah,,dbo,trs_PopulateAlamatNasabah,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2135,subTRSPopulateMinimumRiskProfile,4005eb26b37d08fc259d9b3483fcdf3fa49a0b20,dbo.TRSPopulateMinimumRiskProfile,,dbo,TRSPopulateMinimumRiskProfile,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2143,subTRSPopulateTransaksiSuratBerhargaTemplate,e4234203e2fa696f7fd74f379ae446f2d62ca4f1,dbo.TRSPopulateTransaksiSuratBerhargaTemplate,,dbo,TRSPopulateTransaksiSuratBerhargaTemplate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2153,subTRSRetailCalculateFee2,20697311881290071726d409095bb028e63af281,dbo.TRSRetailCalculateFee2,,dbo,TRSRetailCalculateFee2,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2169,subTRSUploadTransaksiSuratBerharga,fa988ffde43b14cb1e50e6a0ed1b8484a24da0e8,dbo.TRSProcessUploadTransaksiSuratBerharga,,dbo,TRSProcessUploadTransaksiSuratBerharga,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2180,GetSettlementBankBeliBlokirData,ed3e0a681b0e0ef3a7816af4c53cb299c889d50c,dbo.TRSGetSettBankBeliBlokirData,,dbo,TRSGetSettBankBeliBlokirData,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2195,subTRSPopulateParameterMurexBIS4,3f2ca1dc6c4dde32fd2588e83de90c2ad79ddf6d,dbo.TRSPopulateMappingMurexBIS4,,dbo,TRSPopulateMappingMurexBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,22,subUserGetToolbar,1ebb2a0b6cab5821a2b2a9183908f04da496f7a2,dbo.UserGetToolbar,,dbo,UserGetToolbar,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2220,subTRSSaveParameterMurexBIS4,fa9afe3582793adcaba0808f1058ab5737233423,dbo.TRSSaveMappingMurexBIS4,,dbo,TRSSaveMappingMurexBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2226,subTRSPopulateApprovalParameterMurexBIS4,a3c83f73d482dd4403d4e7e2fe651bd28e0de672,dbo.TRSPopulateApprovalMappingMurexBIS4,,dbo,TRSPopulateApprovalMappingMurexBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2242,subTRSApproveParameterMurexBIS4,0324702587c60c7466c71a78ae28d52db3bfd132,dbo.TRSApproveMappingMurexBIS4,,dbo,TRSApproveMappingMurexBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2253,subTRSPopulateUploadCTPMutex,531bf983a82a050ae1eab7cd58f548276666d4f0,dbo.TRSPopulateUploadCTPMurex,,dbo,TRSPopulateUploadCTPMurex,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,226,subTRSProcessSecurityMaster,5a1ad5d2dad7f00360b70012a2764a33ebbb24ec,dbo.TRSProcessSecurityMaster,,dbo,TRSProcessSecurityMaster,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2260,subTRSPopulateTemplateUploadCTPMurex,d7282a6b1cd873f858cc16c8e80429acc22bf841,dbo.TRSPopulateTemplateUploadCTPMurex,,dbo,TRSPopulateTemplateUploadCTPMurex,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2276,subTRSUploadDataCTPMurex,e312669b4adc6c98ff26f16e1b5de7b57e68e66c,dbo.TRSSaveUploadCTPMurex,,dbo,TRSSaveUploadCTPMurex,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2286,subTRSPopulateParameter,baf0c78eb54fc2ef0ad62bed6cd4384d736e5ae9,dbo.TRSPopulateParameter,,dbo,TRSPopulateParameter,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2308,subTRSPopulateSettlementBIS4,6620f32a6f0141a120767bd2e264dae8e64777dc,dbo.TRSPopulateSettlementBIS4,,dbo,TRSPopulateSettlementBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2318,subTRSPopulateSettlementBIS4Detail,b6139fa5c3f6f3815cc1a74db4b07d5ba03af1b0,dbo.TRSPopulateSettlementBIS4Detail,,dbo,TRSPopulateSettlementBIS4Detail,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2324,subTRSPopulateParticipantParamBIS4,fc026c6b2e956531ccb8631aa1b5ca4c747feca1,dbo.TRSPopulateParticipantParamBIS4,,dbo,TRSPopulateParticipantParamBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2330,subTRSPopulateCashAccountsParam,1f37644a6adb8cbb7b48206e06fd5b4debeb3586,dbo.TRSPopulateCashAccountsParam,,dbo,TRSPopulateCashAccountsParam,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2336,subTRSPopulateSubInstrumentParam,adf7dc1a1a1411b2f823c9f954fdff24f05b7bef,dbo.TRSPopulateSubInstrumentParam,,dbo,TRSPopulateSubInstrumentParam,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2350,subTRSProcessSettlementBIS4,48f59de524aa573fa1e915368b07aa4d6b09a489,dbo.TRSProcessSettlementBIS4,,dbo,TRSProcessSettlementBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2356,subTRSPopulateApprovalSettlementBIS4,941f88024b54b40b8775c0e008d208cf1d0a6f77,dbo.TRSPopulateApprovalSettlementBIS4,,dbo,TRSPopulateApprovalSettlementBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2372,subTRSProcessApprovalSettlementBIS4,5114f14a88ed30af8570ea24ea7d89c2b0b88e56,dbo.TRSProcessApprovalSettlementBIS4,,dbo,TRSProcessApprovalSettlementBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2378,subTRSCreateMTContentForBIS4,8522771d97b1335c48197e3dee9f00b0507bbff9,dbo.TRSCreateMTContentForBIS4,,dbo,TRSCreateMTContentForBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,239,subTRSProcessSecurityMasterAuthorization,ba85aad147ca3f0960512f2b5f0fdebff8e20aa2,dbo.TRSProcessSecurityMasterAuthorization,,dbo,TRSProcessSecurityMasterAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2394,subTRSReportSettlementBIS4,500732b6d4cba8642136b6f8b5425230664c5464,dbo.TRSReportSettlementBIS4,,dbo,TRSReportSettlementBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2404,subTRSPopulateAccSubAccBIS4,85dfb29414eb480428c2f363f6965796e25eeb91,dbo.TRSPopulateAccSubAccBIS4,,dbo,TRSPopulateAccSubAccBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2414,subTRSPopulatePaymentAgentBIS4,8fb6ed8cb4c79e6fd3eee69c24c05523f2658e62,dbo.TRSPopulatePaymentAgentBIS4,,dbo,TRSPopulatePaymentAgentBIS4,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2421,subTRSPopulateEditHargaModalAuthorization,fb084aada3517e24983ad7aa3f12117c88789133,dbo.TRSPopulateEditHargaModalAuthorization,,dbo,TRSPopulateEditHargaModalAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2434,subTRSProcessApprovalEditHargaModal,10aecf588724bd52e720268107d82dde2bca0265,dbo.TRSProcessApprovalEditHargaModal,,dbo,TRSProcessApprovalEditHargaModal,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2450,subTRSSubmitSERI,593474f8883e6f4a4a951cb2003dbcdac503a5eb,dbo.TRSSubmitListSeriESBN,,dbo,TRSSubmitListSeriESBN,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2459,DocLinkPopulateData,54224bba6cac9141802c89389f85208b2a35016e,dbo.TRSPopulateDocsLink,,dbo,TRSPopulateDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2468,DocLinkSave,de985d44488824539d06b97df1ecc59822de0760,dbo.TRSProcessUploadDocsLink,,dbo,TRSProcessUploadDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2478,DocLinkAuthPopulateMaster,c344b9297a46c4ac1358a433353fc5f6d8e65f55,dbo.TRSPopulateMainAppUploadDocsLink,,dbo,TRSPopulateMainAppUploadDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2488,DocLinkAuthPopulateDetail,47f2b1299138697d8982d3316babfbf4a60f6576,dbo.TRSPopulateDetailAppUploadDocsLink,,dbo,TRSPopulateDetailAppUploadDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2498,DocLinkAuthProcess,1ab2570f8e9c95c9210aa2f18eb30717dfe38664,dbo.TRSProcessApprovalDocsLink,,dbo,TRSProcessApprovalDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2513,GetNextCouponDate,37bca5f95ad86713f1f38a4818fc010007716a92,dbo.SecurityGetNextCouponDate,,dbo,SecurityGetNextCouponDate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2524,TRSValidateUploadTrx,3f66050d248a6c30435442a541f0e8958d5490b3,dbo.TRSValidateUploadTransaction,,dbo,TRSValidateUploadTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2539,TRSUntagRekSBNPopulate,4683960a20f18c428c2fcf8b6d8482c040e75806,dbo.TRSUntagRekSBNPopulate,,dbo,TRSUntagRekSBNPopulate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2549,TRSUntagRekSBNSave,244ec7650075c6cb77f025cd4addc10310e8da9d,dbo.TRSUntagRekSBNSave,,dbo,TRSUntagRekSBNSave,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2559,TRSUntagRekSBNPopulateApproval,9f811efbb28c298c4667be1b14d53fe236300906,dbo.TRSUntagRekSBNPopulateApproval,,dbo,TRSUntagRekSBNPopulateApproval,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,256,subTRSProcessSecurityFee,942156edee5c2304a267594384be684203ef45f8,dbo.TRSProcessSecurityFee,,dbo,TRSProcessSecurityFee,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2570,TRSUntagRekSBNProcessAuth,2cfc68be88ac8da1b8d1aef57f1ef94e98440641,dbo.TRSUntagRekSBNProcessAuth,,dbo,TRSUntagRekSBNProcessAuth,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2582,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2595,subTRSPopulateBlokirSwitchingTransaction,381839bc60b84083a92601515eb733800c9f213c,dbo.OMDeleteProcessInputSecurityMaster,,dbo,OMDeleteProcessInputSecurityMaster,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,262,subTRSPopulateSecurityFeeAuthorization,b37eb50a36a3b56b5a686546a47d53bdcb1bdca0,dbo.TRSPopulateSecurityFeeAuthorization,,dbo,TRSPopulateSecurityFeeAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2621,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2650,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2670,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2698,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2727,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,275,subTRSProcessSecurityFeeAuthorization,53e10497efc4a79e4a18e5a7da2d7624efefb188,dbo.TRSProcessSecurityFeeAuthorization,,dbo,TRSProcessSecurityFeeAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2756,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2784,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,dbo.TRSPopulateBlokirSwitchingTransaction,,dbo,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2808,ValidateDocLinkUrl,401d49532f6d91ea9a79e84c9cf1d86abdda3a16,dbo.TRSValidateDocsLinkUrl,,dbo,TRSValidateDocsLinkUrl,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2831,DocLinkSave,de985d44488824539d06b97df1ecc59822de0760,dbo.TRSProcessUploadDocsLink,,dbo,TRSProcessUploadDocsLink,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2854,DocLinkSave,829e30d2ed137a41defc3a465e6c3746bc753ccf,dbo.<dynamic-sql>,,dbo,<dynamic-sql>,false,false,exec,EXEC,true,false,true,dynamic-sql
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2872,PopulateParameterMergeFile,9b5cc9f722a2fa427ed55b95290f33867e2b8894,dbo.TRSPopulateParameterMergeFile,,dbo,TRSPopulateParameterMergeFile,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,288,subTRSProcessEditCustomerAuthorization,6e723edfb0c6ce79fa2dce7f7fbc9dee0b84461f,dbo.TRSProcessEditCustomerAuthorization,,dbo,TRSProcessEditCustomerAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2884,MergeFileUpload,303d634d8c69cf6c7632d7f2684fa5281f642f2f,dbo.TRSMergeFileUpload,,dbo,TRSMergeFileUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2896,UpdateFileMaturity,0f24937fc6320e269f3b935e873e785a0f9e5c18,dbo.TRSUpdateFileUploadMaturity,,dbo,TRSUpdateFileUploadMaturity,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,300,subTRSPopulateDeleteORIOrder,3592368cccb0787770a53abbad29b10bb564434b,dbo.TRSPopulateDeleteORIOrder,,dbo,TRSPopulateDeleteORIOrder,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,314,subTRSProcessDeleteORIOrder,d2755dc51dc88b84dfc4244374185f2e086269b2,dbo.TRSProcessDeleteORIOrder,,dbo,TRSProcessDeleteORIOrder,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,327,subTRSProcessDeleteORIOrderCommit,a72d05f262e833eef5beaa10cfd95481aa91fd03,dbo.TRSProcessDeleteORIOrderCommit,,dbo,TRSProcessDeleteORIOrderCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,33,subTRSPopulateBankCustody,003390ae98ad4dd6d2f863777c7b2760f6225cd2,dbo.TRSPopulateBankCustody,,dbo,TRSPopulateBankCustody,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,338,subTRSPopulateSettlementBuyBack,ae8839448ece8abd0f2f4e4b79e1f929a13b1277,dbo.TRSPopulateSettlementBuyBack,,dbo,TRSPopulateSettlementBuyBack,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,349,subTRSPopulateBuyBack,ca0f3d9d82dac1ea3933ec1ab059c888201675ce,dbo.TRSPopulateBuyBack,,dbo,TRSPopulateBuyBack,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,364,subTRSPopulateSettlementMaturity,eaff922e6652ad7fea102d896448f640fbb440aa,dbo.TRSPopulateSettlementMaturity,,dbo,TRSPopulateSettlementMaturity,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,375,subTRSPopulateSettlementCashBack,095b653b983c46dd6b1346a4f4a9b483c9cfbb40,dbo.TRSPopulateSettlementCashBack,,dbo,TRSPopulateSettlementCashBack,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,386,subTRSPopulateSettlementOrder,4d37b78480eb1d403bf25ba89fe8b6c74d5bcaf5,dbo.TRSPopulateSettlementOrder,,dbo,TRSPopulateSettlementOrder,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,397,subTRSPopulateSettlementOrderByStatus,e8a7dcce4f9c02d54ee5930b55c52fbed0f0a8c0,dbo.TRSPopulateSettlementOrderByStatus,,dbo,TRSPopulateSettlementOrderByStatus,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,414,subTRSPopulateSettlementTransaksiBankJual,166aefb5ed494cfee83dd3cc63789d05e4e1e5d8,dbo.TRSPopulateSettlementTransaksiBankJual,,dbo,TRSPopulateSettlementTransaksiBankJual,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,427,subTRSProcessSettlementBuyBack,62022d08e4babf3c7fc9c9e8c9a9bca9c506d190,dbo.TRSProcessSettlementBuyBack,,dbo,TRSProcessSettlementBuyBack,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,440,subTRSProcessSettlementTransaksiBankJual,3b97c0c522b491cdb9c2bc06668fdfc6a6b8a1b7,dbo.TRSProcessSettlementTransaksiBankJual,,dbo,TRSProcessSettlementTransaksiBankJual,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,453,subTRSProcessBuyBack,ea347567b51f4f2cfed08ebd1eb0527e8f252773,dbo.TRSProcessBuyBack,,dbo,TRSProcessBuyBack,false,false,exec,EXEC,true,false,false,
